Time,VehicleID,X,Y,Z,Speed,Acceleration,Length,Width,Height,Signals,VehicleType
146,flow0.27,646661,5.49271e+06,0,13.5695,-1.45546,2.5,1.8,1.5,0,vtype0
146,flow0.28,646680,5.49271e+06,0,13.8267,-0.742438,2.5,1.8,1.5,0,vtype0
146,flow0.29,646720,5.4927e+06,0,13.9045,-0.245219,2.5,1.8,1.5,0,vtype0
146,flow0.30,646760,5.4927e+06,0,13.9883,0.648285,2.5,1.8,1.5,0,vtype0
146,flow0.31,646801,5.4927e+06,0,13.9026,-0.388119,2.5,1.8,1.5,0,vtype0
146,flow0.32,646876,5.49272e+06,0,13.9842,0.182856,2.5,1.8,1.5,0,vtype0
146,flow0.33,646879,5.49275e+06,0,13.8706,-0.180984,2.5,1.8,1.5,0,vtype0
146,flow0.34,646881,5.49277e+06,0,13.9677,0.555673,2.5,1.8,1.5,0,vtype0
146,flow0.35,646884,5.49281e+06,0,13.9632,0.910934,2.5,1.8,1.5,0,vtype0
146,flow0.36,646887,5.49285e+06,0,13.9757,0.455172,2.5,1.8,1.5,0,vtype0
146,flow0.37,646889,5.49292e+06,0,13.9983,0.885864,2.5,1.8,1.5,0,vtype0
146,flow0.38,646887,5.49295e+06,0,13.9583,0.558203,2.5,1.8,1.5,0,vtype0
146,flow0.39,646882,5.49301e+06,0,13.9866,0.847962,2.5,1.8,1.5,0,vtype0
146,flow0.40,646880,5.49304e+06,0,13.9217,0.101686,2.5,1.8,1.5,0,vtype0
146,flow0.41,646878,5.49307e+06,0,13.9867,0.15916,2.5,1.8,1.5,0,vtype0
146,flow0.42,646871,5.49311e+06,0,10.1132,1.468,2.5,1.8,1.5,0,vtype0
146,flow0.43,646853,5.49312e+06,0,11.4156,-4.5,2.5,1.8,1.5,9,vtype0
146,flow0.44,646807,5.49313e+06,0,12.206,0.721244,2.5,1.8,1.5,0,vtype0
146,flow0.45,646791,5.49314e+06,0,12.7837,-0.72347,2.5,1.8,1.5,0,vtype0
146,flow0.46,646789,5.49318e+06,0,11.7341,-0.258179,2.5,1.8,1.5,2,vtype0
146,flow0.47,646818,5.49321e+06,0,10.2986,0.23638,2.5,1.8,1.5,2,vtype0
146,flow0.48,646838,5.49323e+06,0,12.007,0.585271,2.5,1.8,1.5,0,vtype0
147,flow0.0,645797,5.49345e+06,0,13.9008,-0.511874,2.5,1.8,1.5,0,vtype0
147,flow0.1,645840,5.49344e+06,0,13.8795,-1.03713,2.5,1.8,1.5,0,vtype0
147,flow0.2,645878,5.49342e+06,0,13.9077,-0.552962,2.5,1.8,1.5,0,vtype0
147,flow0.3,645913,5.4934e+06,0,13.9806,0.831171,2.5,1.8,1.5,0,vtype0
147,flow0.4,645970,5.49335e+06,0,13.8714,-0.0622633,2.5,1.8,1.5,0,vtype0
147,flow0.5,645995,5.49333e+06,0,13.939,-0.382211,2.5,1.8,1.5,0,vtype0
147,flow0.6,646021,5.4933e+06,0,13.9881,0.562012,2.5,1.8,1.5,0,vtype0
147,flow0.7,646112,5.49321e+06,0,13.8916,-0.401694,2.5,1.8,1.5,0,vtype0
147,flow0.8,646131,5.4932e+06,0,13.8745,-0.0881753,2.5,1.8,1.5,0,vtype0
147,flow0.9,646150,5.49318e+06,0,13.9485,-0.180483,2.5,1.8,1.5,0,vtype0
147,flow0.10,646170,5.49316e+06,0,13.9685,-0.0660841,2.5,1.8,1.5,0,vtype0
147,flow0.11,646187,5.49314e+06,0,13.9247,0.419247,2.5,1.8,1.5,0,vtype0
147,flow0.12,646208,5.49312e+06,0,13.9481,-0.263407,2.5,1.8,1.5,0,vtype0
147,flow0.13,646230,5.4931e+06,0,13.9183,0.193828,2.5,1.8,1.5,0,vtype0
147,flow0.14,646252,5.49308e+06,0,13.9944,0.731305,2.5,1.8,1.5,0,vtype0
147,flow0.15,646279,5.49305e+06,0,13.9556,0.628357,2.5,1.8,1.5,0,vtype0
147,flow0.16,646307,5.49302e+06,0,13.9958,0.204275,2.5,1.8,1.5,0,vtype0
147,flow0.17,646437,5.49289e+06,0,13.9769,0.261415,2.5,1.8,1.5,0,vtype0
147,flow0.18,646457,5.49287e+06,0,13.8951,-0.898333,2.5,1.8,1.5,0,vtype0
147,flow0.19,646477,5.49285e+06,0,13.9984,0.612539,2.5,1.8,1.5,0,vtype0
147,flow0.20,646494,5.49284e+06,0,13.9175,-0.787277,2.5,1.8,1.5,0,vtype0
147,flow0.21,646511,5.49282e+06,0,13.9771,0.0204552,2.5,1.8,1.5,0,vtype0
147,flow0.22,646528,5.4928e+06,0,13.9416,0.651488,2.5,1.8,1.5,0,vtype0
147,flow0.23,646584,5.49274e+06,0,6.52835,-4.5,2.5,1.8,1.5,8,vtype0
147,flow0.24,646599,5.49273e+06,0,8.88323,-3.29443,2.5,1.8,1.5,8,vtype0
147,flow0.25,646614,5.49273e+06,0,10.3004,-2.60972,2.5,1.8,1.5,8,vtype0
147,flow0.26,646631,5.49272e+06,0,11.2833,-2.14072,2.5,1.8,1.5,8,vtype0
147,flow0.27,646649,5.49271e+06,0,12.0417,-1.41983,2.5,1.8,1.5,8,vtype0
147,flow0.28,646667,5.49271e+06,0,12.6793,-1.28644,2.5,1.8,1.5,0,vtype0
147,flow0.29,646706,5.4927e+06,0,13.9302,-0.204155,2.5,1.8,1.5,0,vtype0
147,flow0.30,646746,5.4927e+06,0,13.9891,0.197815,2.5,1.8,1.5,0,vtype0
147,flow0.31,646787,5.4927e+06,0,13.9786,0.795223,2.5,1.8,1.5,0,vtype0
147,flow0.32,646868,5.49271e+06,0,13.9881,-0.0881405,2.5,1.8,1.5,0,vtype0
147,flow0.33,646879,5.49273e+06,0,13.9249,-0.00602595,2.5,1.8,1.5,0,vtype0
147,flow0.34,646880,5.49276e+06,0,13.8748,-0.126598,2.5,1.8,1.5,0,vtype0
147,flow0.35,646883,5.49279e+06,0,13.9091,-0.212702,2.5,1.8,1.5,0,vtype0
147,flow0.36,646886,5.49283e+06,0,13.9304,0.0041327,2.5,1.8,1.5,0,vtype0
147,flow0.37,646890,5.4929e+06,0,13.9942,1.07905,2.5,1.8,1.5,0,vtype0
147,flow0.38,646888,5.49293e+06,0,13.8747,-0.926046,2.5,1.8,1.5,0,vtype0
147,flow0.39,646883,5.493e+06,0,13.9029,-0.708956,2.5,1.8,1.5,0,vtype0
147,flow0.40,646881,5.49303e+06,0,13.9997,0.904133,2.5,1.8,1.5,0,vtype0
147,flow0.41,646879,5.49306e+06,0,13.957,-0.162857,2.5,1.8,1.5,0,vtype0
147,flow0.42,646873,5.4931e+06,0,12.0743,1.36297,2.5,1.8,1.5,0,vtype0
147,flow0.43,646862,5.49312e+06,0,6.95179,-4.5,2.5,1.8,1.5,9,vtype0
147,flow0.44,646819,5.49312e+06,0,12.1097,-0.649481,2.5,1.8,1.5,0,vtype0
147,flow0.45,646800,5.49313e+06,0,12.6981,0.337229,2.5,1.8,1.5,0,vtype0
147,flow0.46,646781,5.49317e+06,0,11.7301,0.289696,2.5,1.8,1.5,2,vtype0
147,flow0.47,646811,5.4932e+06,0,10.3167,-0.0510927,2.5,1.8,1.5,2,vtype0
147,flow0.48,646830,5.49322e+06,0,11.9268,-0.276936,2.5,1.8,1.5,0,vtype0
148,flow0.49,646846,5.49324e+06,0,12.5217,0.5278,2.5,1.8,1.5,0,vtype0
148,flow0.0,645783,5.49345e+06,0,13.9372,0.453989,2.5,1.8,1.5,0,vtype0
148,flow0.1,645827,5.49344e+06,0,13.8771,-0.713141,2.5,1.8,1.5,0,vtype0
148,flow0.2,645865,5.49342e+06,0,13.9408,0.45932,2.5,1.8,1.5,0,vtype0
148,flow0.3,645902,5.4934e+06,0,13.9236,-0.659646,2.5,1.8,1.5,0,vtype0
148,flow0.4,645959,5.49336e+06,0,13.9205,0.359112,2.5,1.8,1.5,0,vtype0
148,flow0.5,645985,5.49334e+06,0,13.971,-0.281963,2.5,1.8,1.5,0,vtype0
148,flow0.6,646012,5.49331e+06,0,13.9051,-0.842423,2.5,1.8,1.5,0,vtype0
148,flow0.7,646102,5.49322e+06,0,13.9067,-0.0500109,2.5,1.8,1.5,0,vtype0
148,flow0.8,646121,5.49321e+06,0,13.9109,0.0571942,2.5,1.8,1.5,0,vtype0
148,flow0.9,646140,5.49319e+06,0,13.9533,0.584235,2.5,1.8,1.5,0,vtype0
148,flow0.10,646160,5.49317e+06,0,13.9659,-0.129408,2.5,1.8,1.5,0,vtype0
148,flow0.11,646177,5.49315e+06,0,13.9348,0.492386,2.5,1.8,1.5,0,vtype0
148,flow0.12,646198,5.49313e+06,0,13.895,-0.651536,2.5,1.8,1.5,0,vtype0
148,flow0.13,646220,5.49311e+06,0,13.9133,0.220607,2.5,1.8,1.5,0,vtype0
148,flow0.14,646242,5.49309e+06,0,13.9913,0.720716,2.5,1.8,1.5,0,vtype0
148,flow0.15,646269,5.49306e+06,0,13.9672,-0.0351371,2.5,1.8,1.5,0,vtype0
148,flow0.16,646297,5.49303e+06,0,13.9558,0.750809,2.5,1.8,1.5,0,vtype0
148,flow0.17,646427,5.4929e+06,0,13.973,0.877057,2.5,1.8,1.5,0,vtype0
148,flow0.18,646447,5.49288e+06,0,13.9684,0.691646,2.5,1.8,1.5,0,vtype0
148,flow0.19,646467,5.49286e+06,0,13.9513,-0.215545,2.5,1.8,1.5,0,vtype0
148,flow0.20,646484,5.49285e+06,0,13.9258,-0.123841,2.5,1.8,1.5,0,vtype0
148,flow0.21,646501,5.49283e+06,0,13.9571,-0.208673,2.5,1.8,1.5,0,vtype0
148,flow0.22,646518,5.49281e+06,0,13.9203,-0.552064,2.5,1.8,1.5,0,vtype0
148,flow0.23,646578,5.49275e+06,0,8.15845,1.50503,2.5,1.8,1.5,0,vtype0
148,flow0.24,646592,5.49274e+06,0,8.86705,0.59042,2.5,1.8,1.5,0,vtype0
148,flow0.25,646606,5.49273e+06,0,9.67659,0.328725,2.5,1.8,1.5,0,vtype0
148,flow0.26,646621,5.49272e+06,0,10.4149,-0.194119,2.5,1.8,1.5,0,vtype0
148,flow0.27,646638,5.49272e+06,0,11.137,-0.0105592,2.5,1.8,1.5,0,vtype0
148,flow0.28,646655,5.49271e+06,0,11.683,-0.381931,2.5,1.8,1.5,0,vtype0
148,flow0.29,646692,5.49271e+06,0,13.9021,-0.66404,2.5,1.8,1.5,0,vtype0
148,flow0.30,646732,5.4927e+06,0,13.9277,0.221638,2.5,1.8,1.5,0,vtype0
148,flow0.31,646774,5.4927e+06,0,13.9982,0.979076,2.5,1.8,1.5,0,vtype0
148,flow0.32,646856,5.4927e+06,0,13.9378,0.516392,2.5,1.8,1.5,0,vtype0
148,flow0.33,646876,5.49272e+06,0,13.9088,0.105073,2.5,1.8,1.5,0,vtype0
148,flow0.34,646879,5.49275e+06,0,13.9577,-0.159482,2.5,1.8,1.5,0,vtype0
148,flow0.35,646882,5.49278e+06,0,13.9984,0.562202,2.5,1.8,1.5,0,vtype0
148,flow0.36,646885,5.49282e+06,0,13.9169,-0.372233,2.5,1.8,1.5,0,vtype0
148,flow0.37,646890,5.49289e+06,0,13.8746,-0.0907629,2.5,1.8,1.5,0,vtype0
148,flow0.38,646889,5.49292e+06,0,13.9795,0.0679094,2.5,1.8,1.5,0,vtype0
148,flow0.39,646884,5.49298e+06,0,13.9371,-0.600619,2.5,1.8,1.5,0,vtype0
148,flow0.40,646882,5.49302e+06,0,13.8826,-0.879406,2.5,1.8,1.5,0,vtype0
148,flow0.41,646880,5.49304e+06,0,13.9419,0.389614,2.5,1.8,1.5,0,vtype0
148,flow0.42,646875,5.49309e+06,0,13.885,-0.229278,2.5,1.8,1.5,0,vtype0
148,flow0.43,646869,5.49312e+06,0,7.9708,2.18155,2.5,1.8,1.5,0,vtype0
148,flow0.44,646831,5.49312e+06,0,12.1255,-0.515273,2.5,1.8,1.5,1,vtype0
148,flow0.45,646813,5.49313e+06,0,12.5966,1.28723,2.5,1.8,1.5,0,vtype0
148,flow0.46,646775,5.49316e+06,0,11.6692,-0.699903,2.5,1.8,1.5,2,vtype0
148,flow0.47,646804,5.4932e+06,0,10.3059,-0.766763,2.5,1.8,1.5,2,vtype0
148,flow0.48,646821,5.49321e+06,0,11.9948,0.120851,2.5,1.8,1.5,2,vtype0
149,flow0.0,645770,5.49345e+06,0,13.8901,0.10973,2.5,1.8,1.5,0,vtype0
149,flow0.1,645813,5.49344e+06,0,13.9664,-0.284158,2.5,1.8,1.5,0,vtype0
149,flow0.2,645853,5.49343e+06,0,13.9491,-0.104746,2.5,1.8,1.5,0,vtype0
149,flow0.3,645890,5.49341e+06,0,13.96,-0.168542,2.5,1.8,1.5,0,vtype0
149,flow0.4,645948,5.49337e+06,0,13.8797,-0.346996,2.5,1.8,1.5,0,vtype0
149,flow0.5,645974,5.49335e+06,0,13.9193,-0.628302,2.5,1.8,1.5,0,vtype0
149,flow0.6,646002,5.49332e+06,0,13.9523,-0.12353,2.5,1.8,1.5,0,vtype0
149,flow0.7,646092,5.49323e+06,0,13.983,0.0738505,2.5,1.8,1.5,0,vtype0
149,flow0.8,646111,5.49322e+06,0,13.9291,0.244241,2.5,1.8,1.5,0,vtype0
149,flow0.9,646130,5.4932e+06,0,13.9912,0.435456,2.5,1.8,1.5,0,vtype0
149,flow0.10,646150,5.49318e+06,0,13.9028,-0.3486,2.5,1.8,1.5,0,vtype0
149,flow0.11,646167,5.49316e+06,0,13.8864,-0.120649,2.5,1.8,1.5,0,vtype0
149,flow0.12,646188,5.49314e+06,0,13.8886,-1.06132,2.5,1.8,1.5,0,vtype0
149,flow0.13,646210,5.49312e+06,0,13.9176,0.0119053,2.5,1.8,1.5,0,vtype0
149,flow0.14,646232,5.4931e+06,0,13.9886,0.359978,2.5,1.8,1.5,0,vtype0
149,flow0.15,646259,5.49307e+06,0,13.9305,0.0253515,2.5,1.8,1.5,0,vtype0
149,flow0.16,646287,5.49304e+06,0,13.9711,0.91014,2.5,1.8,1.5,0,vtype0
149,flow0.17,646417,5.49291e+06,0,13.9503,0.514899,2.5,1.8,1.5,0,vtype0
149,flow0.18,646437,5.49289e+06,0,13.8818,-0.874183,2.5,1.8,1.5,0,vtype0
149,flow0.19,646457,5.49287e+06,0,13.8797,-0.749003,2.5,1.8,1.5,0,vtype0
149,flow0.20,646474,5.49286e+06,0,13.9554,-0.327122,2.5,1.8,1.5,0,vtype0
149,flow0.21,646492,5.49284e+06,0,13.9242,-0.0157226,2.5,1.8,1.5,0,vtype0
149,flow0.22,646509,5.49282e+06,0,13.8726,-0.14869,2.5,1.8,1.5,0,vtype0
149,flow0.23,646572,5.49275e+06,0,9.76993,1.83447,2.5,1.8,1.5,0,vtype0
149,flow0.24,646584,5.49274e+06,0,6.65327,-4.21427,2.5,1.8,1.5,8,vtype0
149,flow0.25,646598,5.49273e+06,0,8.43227,-3.15587,2.5,1.8,1.5,8,vtype0
149,flow0.26,646612,5.49273e+06,0,9.6381,-2.03339,2.5,1.8,1.5,8,vtype0
149,flow0.27,646628,5.49272e+06,0,10.5302,-0.62278,2.5,1.8,1.5,0,vtype0
149,flow0.28,646644,5.49271e+06,0,11.2434,-1.75069,2.5,1.8,1.5,8,vtype0
149,flow0.29,646678,5.49271e+06,0,13.9255,0.159523,2.5,1.8,1.5,0,vtype0
149,flow0.30,646718,5.4927e+06,0,13.9936,-0.0253736,2.5,1.8,1.5,0,vtype0
149,flow0.31,646760,5.4927e+06,0,13.9025,-0.305531,2.5,1.8,1.5,0,vtype0
149,flow0.32,646842,5.4927e+06,0,13.8983,-0.242151,2.5,1.8,1.5,0,vtype0
149,flow0.33,646868,5.49271e+06,0,13.9106,-0.888442,2.5,1.8,1.5,0,vtype0
149,flow0.34,646879,5.49273e+06,0,13.9078,0.1347,2.5,1.8,1.5,0,vtype0
149,flow0.35,646881,5.49277e+06,0,13.9376,0.161487,2.5,1.8,1.5,0,vtype0
149,flow0.36,646884,5.49281e+06,0,13.9162,-0.140497,2.5,1.8,1.5,0,vtype0
149,flow0.37,646889,5.49287e+06,0,13.8948,-0.23925,2.5,1.8,1.5,0,vtype0
149,flow0.38,646890,5.4929e+06,0,13.9228,-0.763428,2.5,1.8,1.5,0,vtype0
149,flow0.39,646885,5.49297e+06,0,13.9135,-0.707083,2.5,1.8,1.5,0,vtype0
149,flow0.40,646883,5.493e+06,0,13.8959,-0.723675,2.5,1.8,1.5,0,vtype0
149,flow0.41,646881,5.49303e+06,0,13.8733,-0.946016,2.5,1.8,1.5,0,vtype0
149,flow0.42,646877,5.49308e+06,0,13.884,-0.0237404,2.5,1.8,1.5,0,vtype0
149,flow0.43,646872,5.49311e+06,0,9.89058,1.72517,2.5,1.8,1.5,0,vtype0
149,flow0.44,646843,5.49312e+06,0,12.0967,-0.763782,2.5,1.8,1.5,1,vtype0
149,flow0.45,646825,5.49312e+06,0,12.4153,-0.464058,2.5,1.8,1.5,0,vtype0
149,flow0.46,646775,5.49315e+06,0,11.7261,-0.431518,2.5,1.8,1.5,0,vtype0
149,flow0.47,646797,5.49319e+06,0,10.305,-0.486655,2.5,1.8,1.5,2,vtype0
149,flow0.48,646813,5.4932e+06,0,11.9693,0.185547,2.5,1.8,1.5,2,vtype0
149,flow0.49,646837,5.49323e+06,0,12.5315,0.0385488,2.5,1.8,1.5,0,vtype0
150,flow0.0,645756,5.49346e+06,0,13.9304,-0.337576,2.5,1.8,1.5,0,vtype0
150,flow0.1,645800,5.49345e+06,0,13.9413,0.587954,2.5,1.8,1.5,0,vtype0
150,flow0.2,645840,5.49344e+06,0,13.9725,0.876809,2.5,1.8,1.5,0,vtype0
150,flow0.3,645878,5.49342e+06,0,13.978,0.830866,2.5,1.8,1.5,0,vtype0
150,flow0.4,645937,5.49338e+06,0,13.9103,-0.502924,2.5,1.8,1.5,0,vtype0
150,flow0.5,645963,5.49336e+06,0,13.9086,-0.285522,2.5,1.8,1.5,0,vtype0
150,flow0.6,645991,5.49333e+06,0,13.9728,0.204327,2.5,1.8,1.5,0,vtype0
150,flow0.7,646082,5.49324e+06,0,13.9894,0.283842,2.5,1.8,1.5,0,vtype0
150,flow0.8,646101,5.49323e+06,0,13.9601,0.866195,2.5,1.8,1.5,0,vtype0
150,flow0.9,646121,5.49321e+06,0,13.9363,0.350094,2.5,1.8,1.5,0,vtype0
150,flow0.10,646140,5.49319e+06,0,13.9631,-0.0703835,2.5,1.8,1.5,0,vtype0
150,flow0.11,646157,5.49317e+06,0,13.8972,-0.918755,2.5,1.8,1.5,0,vtype0
150,flow0.12,646178,5.49315e+06,0,13.9266,0.320635,2.5,1.8,1.5,0,vtype0
150,flow0.13,646200,5.49313e+06,0,13.9071,0.3682,2.5,1.8,1.5,0,vtype0
150,flow0.14,646222,5.49311e+06,0,13.9176,0.420439,2.5,1.8,1.5,0,vtype0
150,flow0.15,646249,5.49308e+06,0,13.9659,0.747815,2.5,1.8,1.5,0,vtype0
150,flow0.16,646278,5.49305e+06,0,13.9704,0.0940672,2.5,1.8,1.5,0,vtype0
150,flow0.17,646407,5.49292e+06,0,13.9907,1.1394,2.5,1.8,1.5,0,vtype0
150,flow0.18,646427,5.4929e+06,0,13.8723,-0.218721,2.5,1.8,1.5,0,vtype0
150,flow0.19,646447,5.49288e+06,0,13.9033,-0.0629233,2.5,1.8,1.5,0,vtype0
150,flow0.20,646464,5.49287e+06,0,13.883,-1.12478,2.5,1.8,1.5,0,vtype0
150,flow0.21,646482,5.49285e+06,0,13.8794,-0.7845,2.5,1.8,1.5,0,vtype0
150,flow0.22,646499,5.49283e+06,0,13.8849,-0.677657,2.5,1.8,1.5,0,vtype0
150,flow0.23,646565,5.49276e+06,0,11.6534,2.08901,2.5,1.8,1.5,0,vtype0
150,flow0.24,646578,5.49275e+06,0,8.21679,2.0863,2.5,1.8,1.5,0,vtype0
150,flow0.25,646591,5.49274e+06,0,8.58326,0.682902,2.5,1.8,1.5,0,vtype0
150,flow0.26,646604,5.49273e+06,0,9.12519,0.0583982,2.5,1.8,1.5,0,vtype0
150,flow0.27,646618,5.49272e+06,0,9.80884,-0.650622,2.5,1.8,1.5,0,vtype0
150,flow0.28,646634,5.49272e+06,0,10.5676,1.87825,2.5,1.8,1.5,0,vtype0
150,flow0.29,646664,5.49271e+06,0,13.8713,-1.15476,2.5,1.8,1.5,0,vtype0
150,flow0.30,646704,5.4927e+06,0,13.9387,-0.0887228,2.5,1.8,1.5,0,vtype0
150,flow0.31,646746,5.4927e+06,0,13.9037,-0.768705,2.5,1.8,1.5,0,vtype0
150,flow0.32,646828,5.4927e+06,0,13.9106,-0.362463,2.5,1.8,1.5,0,vtype0
150,flow0.33,646855,5.4927e+06,0,13.9583,0.163678,2.5,1.8,1.5,0,vtype0
150,flow0.34,646876,5.49272e+06,0,13.9864,0.950266,2.5,1.8,1.5,0,vtype0
150,flow0.35,646880,5.49275e+06,0,13.8765,-0.23783,2.5,1.8,1.5,0,vtype0
150,flow0.36,646883,5.49279e+06,0,13.9738,0.557366,2.5,1.8,1.5,0,vtype0
150,flow0.37,646888,5.49286e+06,0,13.9555,0.0851496,2.5,1.8,1.5,0,vtype0
150,flow0.38,646891,5.49289e+06,0,13.8916,0.212165,2.5,1.8,1.5,0,vtype0
150,flow0.39,646886,5.49295e+06,0,13.9932,1.08572,2.5,1.8,1.5,0,vtype0
150,flow0.40,646884,5.49299e+06,0,13.9434,0.35323,2.5,1.8,1.5,0,vtype0
150,flow0.41,646882,5.49301e+06,0,13.9443,0.403524,2.5,1.8,1.5,0,vtype0
150,flow0.42,646879,5.49306e+06,0,13.8962,-0.294727,2.5,1.8,1.5,0,vtype0
150,flow0.43,646873,5.4931e+06,0,11.8307,2.41436,2.5,1.8,1.5,0,vtype0
150,flow0.44,646855,5.49312e+06,0,10.4765,-4.5,2.5,1.8,1.5,9,vtype0
150,flow0.45,646837,5.49312e+06,0,11.4209,-3.43582,2.5,1.8,1.5,9,vtype0
150,flow0.46,646784,5.49314e+06,0,11.6618,-0.881633,2.5,1.8,1.5,0,vtype0
150,flow0.47,646789,5.49318e+06,0,10.3003,-0.31751,2.5,1.8,1.5,2,vtype0
150,flow0.48,646804,5.4932e+06,0,11.9704,0.135067,2.5,1.8,1.5,2,vtype0
150,flow0.49,646828,5.49322e+06,0,12.5331,0.494714,2.5,1.8,1.5,2,vtype0
151,flow0.50,646846,5.49324e+06,0,12.7819,-0.572423,2.5,1.8,1.5,0,vtype0
151,flow0.0,645742,5.49346e+06,0,13.9186,-0.0234235,2.5,1.8,1.5,0,vtype0
151,flow0.1,645786,5.49345e+06,0,13.9193,0.0832774,2.5,1.8,1.5,0,vtype0
151,flow0.2,645826,5.49344e+06,0,13.9246,0.121652,2.5,1.8,1.5,0,vtype0
151,flow0.3,645865,5.49342e+06,0,13.9332,0.104677,2.5,1.8,1.5,0,vtype0
151,flow0.4,645926,5.49339e+06,0,13.962,-0.0558081,2.5,1.8,1.5,0,vtype0
151,flow0.5,645953,5.49337e+06,0,13.8877,-0.981139,2.5,1.8,1.5,0,vtype0
151,flow0.6,645981,5.49334e+06,0,13.8902,-0.832151,2.5,1.8,1.5,0,vtype0
151,flow0.7,646072,5.49325e+06,0,13.9455,-0.488987,2.5,1.8,1.5,0,vtype0
151,flow0.8,646091,5.49323e+06,0,13.9172,-0.413858,2.5,1.8,1.5,0,vtype0
151,flow0.9,646111,5.49322e+06,0,13.9428,0.46235,2.5,1.8,1.5,0,vtype0
151,flow0.10,646130,5.4932e+06,0,13.8884,-0.308734,2.5,1.8,1.5,0,vtype0
151,flow0.11,646147,5.49318e+06,0,13.9961,0.499997,2.5,1.8,1.5,0,vtype0
151,flow0.12,646168,5.49316e+06,0,13.9516,-0.281898,2.5,1.8,1.5,0,vtype0
151,flow0.13,646190,5.49314e+06,0,13.8897,-0.218284,2.5,1.8,1.5,0,vtype0
151,flow0.14,646212,5.49312e+06,0,13.9764,0.44259,2.5,1.8,1.5,0,vtype0
151,flow0.15,646239,5.49309e+06,0,13.9536,-0.109439,2.5,1.8,1.5,0,vtype0
151,flow0.16,646267,5.49306e+06,0,13.8949,-0.57458,2.5,1.8,1.5,0,vtype0
151,flow0.17,646397,5.49293e+06,0,13.8845,-0.0586071,2.5,1.8,1.5,0,vtype0
151,flow0.18,646417,5.49291e+06,0,13.9708,-0.244803,2.5,1.8,1.5,0,vtype0
151,flow0.19,646437,5.49289e+06,0,13.9838,0.679212,2.5,1.8,1.5,0,vtype0
151,flow0.20,646454,5.49288e+06,0,13.9703,-0.233593,2.5,1.8,1.5,0,vtype0
151,flow0.21,646472,5.49286e+06,0,13.9602,0.699899,2.5,1.8,1.5,0,vtype0
151,flow0.22,646490,5.49284e+06,0,13.8819,-0.801336,2.5,1.8,1.5,0,vtype0
151,flow0.23,646556,5.49277e+06,0,13.4962,2.53813,2.5,1.8,1.5,0,vtype0
151,flow0.24,646572,5.49275e+06,0,10.0018,2.16456,2.5,1.8,1.5,0,vtype0
151,flow0.25,646584,5.49274e+06,0,6.27809,-4.5,2.5,1.8,1.5,8,vtype0
151,flow0.26,646597,5.49274e+06,0,7.82832,-3.31038,2.5,1.8,1.5,8,vtype0
151,flow0.27,646610,5.49273e+06,0,8.91398,-2.03598,2.5,1.8,1.5,8,vtype0
151,flow0.28,646625,5.49272e+06,0,9.84523,-1.05278,2.5,1.8,1.5,8,vtype0
151,flow0.29,646651,5.49271e+06,0,13.4347,-3.4877,2.5,1.8,1.5,8,vtype0
151,flow0.30,646690,5.49271e+06,0,13.9156,0.0723931,2.5,1.8,1.5,0,vtype0
151,flow0.31,646732,5.4927e+06,0,13.9728,0.276329,2.5,1.8,1.5,0,vtype0
151,flow0.32,646814,5.4927e+06,0,13.9601,0.83782,2.5,1.8,1.5,0,vtype0
151,flow0.33,646842,5.4927e+06,0,13.9452,-0.100292,2.5,1.8,1.5,0,vtype0
151,flow0.34,646867,5.49271e+06,0,13.9128,-0.0880138,2.5,1.8,1.5,0,vtype0
151,flow0.35,646879,5.49274e+06,0,13.918,0.33539,2.5,1.8,1.5,0,vtype0
151,flow0.36,646882,5.49278e+06,0,13.8867,-0.941499,2.5,1.8,1.5,0,vtype0
151,flow0.37,646887,5.49285e+06,0,13.9709,0.730824,2.5,1.8,1.5,0,vtype0
151,flow0.38,646889,5.49288e+06,0,13.9567,0.740589,2.5,1.8,1.5,0,vtype0
151,flow0.39,646887,5.49294e+06,0,13.9752,0.321225,2.5,1.8,1.5,0,vtype0
151,flow0.40,646885,5.49297e+06,0,13.9222,0.432116,2.5,1.8,1.5,0,vtype0
151,flow0.41,646883,5.493e+06,0,13.9765,0.100828,2.5,1.8,1.5,0,vtype0
151,flow0.42,646879,5.49305e+06,0,13.9216,0.335655,2.5,1.8,1.5,0,vtype0
151,flow0.43,646875,5.49309e+06,0,13.9279,1.49828,2.5,1.8,1.5,0,vtype0
151,flow0.44,646863,5.49312e+06,0,6.71962,2.6,2.5,1.8,1.5,1,vtype0
151,flow0.45,646847,5.49312e+06,0,8.3885,-1.89754,2.5,1.8,1.5,9,vtype0
151,flow0.46,646792,5.49313e+06,0,11.7303,0.694969,2.5,1.8,1.5,0,vtype0
151,flow0.47,646782,5.49317e+06,0,10.3463,0.419704,2.5,1.8,1.5,2,vtype0
151,flow0.48,646796,5.49319e+06,0,11.6345,-1.40057,2.5,1.8,1.5,10,vtype0
151,flow0.49,646820,5.49321e+06,0,12.4856,-0.510156,2.5,1.8,1.5,2,vtype0
152,flow0.0,645729,5.49346e+06,0,13.9551,-0.259493,2.5,1.8,1.5,0,vtype0
152,flow0.1,645773,5.49345e+06,0,13.8945,-0.304242,2.5,1.8,1.5,0,vtype0
152,flow0.2,645813,5.49344e+06,0,13.9381,-0.155226,2.5,1.8,1.5,0,vtype0
152,flow0.3,645853,5.49343e+06,0,13.9647,0.829161,2.5,1.8,1.5,0,vtype0
